instance_id,gpt41,o4mini,claude4
scikit-learn__scikit-learn-25638,0.007713033,0.003169805,0.010444523
matplotlib__matplotlib-26311,0.002331675,0.001834661,0.00281641
psf__requests-1766,0.014716036,0.00312978,0.019926829
sympy__sympy-20438,0.00074292,0.000235826,0.001049592
matplotlib__matplotlib-24768,0.002534247,0.000382751,0.003372634
pydata__xarray-3156,0.003872231,0.002249658,0.005076704
django__django-14785,1.000037909,0.895260751,1.179137382
sphinx-doc__sphinx-10466,0.005253459,0.004441977,0.006141902
pydata__xarray-5126,1.000042677,0.897650063,1.1797150429999999
pylint-dev__pylint-6059,0.009555466,0.00568524,0.012744714
pylint-dev__pylint-8683,1.000065804,0.662445724,1.293390799
django__django-15438,0.012936348,0.007401198,0.017237121
matplotlib__matplotlib-22711,0.001399719,0.000619322,0.00189734
django__django-16517,1.000609398,0.507202148,1.252307224
django__django-16092,0.023005489,0.01908505,0.027607635
django__django-13710,0.016300876,0.013213307,0.019307822999999998
scikit-learn__scikit-learn-13726,1.00005877,0.893791735,1.17887663
sympy__sympy-17720,1.00002861,0.907803237,1.181641905
sympy__sympy-20322,0.008761669,0.003682017,0.011736626
mwaskom__seaborn-3069,0.015794531,0.012883008,0.019541768
matplotlib__matplotlib-23111,0.011123477,0.002016455,0.014724104
django__django-14812,0.005680096,0.004687965,0.006820232
sympy__sympy-17038,1.000001431,0.912650049,1.182533199
django__django-13841,0.005683906,0.002355129,0.007731928
sphinx-doc__sphinx-11510,0.005152376,0.003292233,0.006651916
pylint-dev__pylint-7277,0.017248478,0.001888096,0.024271491
django__django-16067,0.007283165,0.006401509,0.008563473
sphinx-doc__sphinx-9171,0.02403399,0.021526843,0.028339347
matplotlib__matplotlib-25859,1.000055552,0.889135242,1.178039268
django__django-16366,0.013407247,0.011891872,0.015814166
pytest-dev__pytest-9681,0.006811456,0.005910546,0.007998041
pylint-dev__pylint-8929,0.009519503,0.008522958,0.011224154
django__django-16532,1.000250936,0.494994372,1.308353488
sympy__sympy-17022,0.009952695,0.005760223,0.013227856999999999
django__django-10097,0.01687265,0.015077531,0.019888173999999998
scikit-learn__scikit-learn-13439,0.001597501,0.000332773,0.002218617
django__django-13401,0.007087319,0.003709972,0.009362673
sympy__sympy-13441,1.000001907,0.196150273,1.325837311
django__django-15869,0.008505295,0.002601445,0.011496638
pylint-dev__pylint-6526,0.015913056,0.013865113,0.018686078999999998
django__django-12198,0.021259164,0.018417627,0.025084966
django__django-14071,0.023203928,0.018727273,0.028680730999999998
sympy__sympy-16632,0.008937323,0.006706178,0.010694855
scikit-learn__scikit-learn-13828,0.004201506,0.003288299,0.005318962
scikit-learn__scikit-learn-10459,1.000012636,0.90227282,1.1804854749999998
sympy__sympy-15625,0.00906708,0.005019426,0.012317386999999999
sympy__sympy-13962,0.018075615,0.014888912,0.021788436
pytest-dev__pytest-6368,0.011129332,0.005383074,0.014929659000000001
sympy__sympy-15685,0.004805831,0.002217263,0.006595496
sympy__sympy-21864,1.000047326,0.912675977,1.182636535
sympy__sympy-13001,0.006653221,0.002439171,0.008912106
sympy__sympy-17696,0.008934588,0.00486213,0.011840219
sphinx-doc__sphinx-9987,0.00438694,0.000529051,0.00585651
matplotlib__matplotlib-20816,0.018404434,0.009816855,0.024840186
scikit-learn__scikit-learn-12834,0.009627233,0.008563936,0.011340008
sphinx-doc__sphinx-10492,0.019998167,0.017857611,0.023569689
django__django-15819,0.017260315,0.013641119,0.021248944999999998
sphinx-doc__sphinx-7748,0.023955155,0.017535567,0.030472696
django__django-13556,1.000221133,0.806983829,1.201795513
scikit-learn__scikit-learn-14496,0.019137979,0.015726328,0.023324484
django__django-11165,1.000006318,0.852830291,1.224801883
django__django-13568,0.005267046,0.003423989,0.006957344
django__django-11374,0.013281617,0.007637262,0.017336593
django__django-11894,1.000056505,0.905103385,1.1811655
django__django-13413,0.010132016,0.008932263,0.011918451
scikit-learn__scikit-learn-14141,0.015791848,0.01120761,0.020421913
matplotlib__matplotlib-21481,0.002483375,0.001810223,0.00316015
sphinx-doc__sphinx-9207,0.006298402,0.005421579,0.007493308
pytest-dev__pytest-11160,0.005911341,0.003035218,0.007817641
django__django-16858,0.018757131,0.015479028,0.022884145
scikit-learn__scikit-learn-13454,0.002100606,0.001879573,0.002476532
scikit-learn__scikit-learn-11243,1.000130415,0.821821332,1.19074954
pytest-dev__pytest-10081,0.009255754,0.007667333,0.011564629
django__django-14493,0.007991812,0.006681472,0.009605691
django__django-16260,0.008735397,0.00779146,0.010293719
django__django-11095,1.00002408,0.909973204,1.182044559
mwaskom__seaborn-3202,0.000462215,9.44e-05,0.000661652
pydata__xarray-4683,0.005638858,0.001658499,0.007665124000000001
django__django-13165,0.018838516,0.000875413,0.02653217
django__django-14664,0.013678958,0.012263805,0.016131743
astropy__astropy-13933,1.000008821,0.910727859,1.182166299
django__django-15104,0.001120857,0.000750065,0.001436309
django__django-13251,0.01523227,0.002470493,0.020899103999999998
mwaskom__seaborn-3010,1.000000715,0.912854016,1.1825723910000001
sphinx-doc__sphinx-8459,0.002817598,0.001710176,0.0035209860000000003
pytest-dev__pytest-5809,0.015629709,0.006512254,0.021099215999999997
pytest-dev__pytest-7982,1.000039577,0.904994369,1.181075589
django__django-16901,0.010541171,0.007570922,0.01358282
sympy__sympy-15555,0.0029987,0.00241074,0.0036489269999999997
pallets__flask-4160,0.009541411,0.007023811,0.012280691
scikit-learn__scikit-learn-13253,1.000087261,0.88090682,1.176369504
sympy__sympy-16493,1.000060439,0.818010032,1.242612722
psf__requests-2754,0.015661389,0.013092816,0.018660796
django__django-11170,1.000122309,0.89247787,1.178795532
django__django-13578,0.005962903,0.001467913,0.008022774
sympy__sympy-19783,0.011129687,0.00957182,0.013044044999999999
scikit-learn__scikit-learn-11042,0.001499788,0.001073122,0.001919554
django__django-15561,1.414405942,0.880228102,1.8554536069999998
django__django-15620,0.015818557,0.013498366,0.018710884
django__django-14238,1.000008583,0.204667777,1.323838654
django__django-11356,0.007351038,0.005814165,0.009267262
sympy__sympy-11400,0.007514175,0.003080606,0.010251511999999999
django__django-16333,0.018329317,0.016080409,0.021545369
sympy__sympy-15286,0.013970456,0.000900894,0.01904724
matplotlib__matplotlib-22865,0.008258043,0.002693325,0.011333606999999999
django__django-13585,1.00013864,0.883680642,1.177059829
scikit-learn__scikit-learn-12908,1.00011611,0.866855145,1.185854888
django__django-13343,1.000039458,0.887534022,1.17763051
pallets__flask-4544,0.012724121,0.008715987,0.016198309
sphinx-doc__sphinx-11502,0.010355357,0.00361523,0.014097891000000001
sphinx-doc__sphinx-8509,0.010406134,0.008857906,0.012706206
django__django-16599,1.000065088,0.235278547,1.3157053749999998
django__django-11155,0.024592567,0.018349051,0.029547959999999998
psf__requests-774,0.002854131,0.002432019,0.003386561
django__django-12185,0.010248588,0.008022308,0.012809949
sympy__sympy-21596,0.00444314,0.003980339,0.005239214
django__django-12855,0.020802341,0.017345399,0.025395605999999998
sympy__sympy-24539,0.01214409,0.009240925,0.015449001
django__django-14396,1.000067353,0.908097565,1.181759324
django__django-11560,0.010976862,0.008387208,0.013716202
sympy__sympy-13031,0.006213978,0.000201792,0.008856341
sympy__sympy-23729,0.014266795,0.009446859,0.018048215
django__django-14878,0.02405072,0.021092445,0.028710045
django__django-15202,0.004484877,0.00374651,0.005327734
django__django-15044,0.006258722,0.004514247,0.008122237000000001
django__django-15128,0.005819538,0.002872229,0.007750115
django__django-16514,1.000056386,0.811763883,1.218066284
matplotlib__matplotlib-23198,1.000147581,0.888832569,1.178165804
astropy__astropy-14938,1.000291348,0.303494424,1.3197255079999999
scikit-learn__scikit-learn-12760,0.001385316,0.001036555,0.001723608
django__django-16631,1.000014782,0.909952521,1.18202118
django__django-14880,1.000037551,0.911894441,1.182456574
sphinx-doc__sphinx-9799,0.010361346,0.008366495,0.012855532
pallets__flask-4045,1.000079513,0.742254496,1.281271545
scikit-learn__scikit-learn-25931,0.008042901,0.007129639,0.009468811
matplotlib__matplotlib-24870,0.007817179,0.005424649,0.009816486000000001
matplotlib__matplotlib-21542,0.016157305,0.011715949,0.020622259
matplotlib__matplotlib-24088,0.001265117,9.26e-05,0.0016694510000000002
matplotlib__matplotlib-17810,0.0072277,0.006092668,0.008525818000000001
django__django-14399,1.000019789,0.87210083,1.183027377
django__django-13212,0.028082177,0.017659873,0.037072661
astropy__astropy-13734,0.019611433,0.012879223,0.025369164
sympy__sympy-12270,0.005127057,0.001919597,0.007019153
django__django-11428,0.010633672,0.005155474,0.014214850000000001
sphinx-doc__sphinx-10819,0.012879823,0.003414869,0.018144278
django__django-15789,1.000113487,0.850592673,1.2047038639999998
matplotlib__matplotlib-25624,0.01232726,0.002687991,0.016748172
sympy__sympy-16106,0.001218122,0.000897855,0.0015390990000000002
astropy__astropy-13390,0.002369022,2.47e-06,0.003293264
matplotlib__matplotlib-21550,1.000005126,0.912857115,1.182582265
sphinx-doc__sphinx-7454,0.003881152,0.002742946,0.004665186
pytest-dev__pytest-5559,0.001294989,0.000342339,0.001774097
django__django-14019,1.000194192,0.716060579,1.2604746859999998
django__django-11011,0.020155225,0.016478896,0.025009116999999997
pydata__xarray-4994,0.002664762,0.000450671,0.003669225
astropy__astropy-14701,1.000090957,0.170392573,1.3996036490000001
scikit-learn__scikit-learn-9274,0.010966037,0.001346558,0.015111755
sphinx-doc__sphinx-7760,0.005181851,0.002578497,0.006646826000000001
sympy__sympy-15948,0.016936755,0.007456392,0.022930622
pydata__xarray-3637,1.414214373,0.579150796,1.9908702850000002
pydata__xarray-7101,0.001786669,6.62e-05,0.00253345
pydata__xarray-3406,0.007847033,0.000885993,0.010515455
pydata__xarray-5131,0.00566125,0.004065871,0.007232422
sympy__sympy-18189,0.003326115,0.00240609,0.004300961
django__django-12196,0.008300788,0.004869461,0.010726882
scikit-learn__scikit-learn-25805,0.006681182,0.00498879,0.008359309
django__django-15766,0.015509732,0.012869954,0.018558253
sympy__sympy-12798,0.025483845,0.023048937,0.030093621
django__django-12039,0.012057765,0.009820282,0.014162952999999999
django__django-13218,0.022165036,0.015489697,0.027742189
django__django-14030,0.006107573,0.004564196,0.007617448
pytest-dev__pytest-8365,0.007750887,0.006815791,0.009114045
sympy__sympy-13682,0.012371371,0.010688335,0.015000705000000001
sympy__sympy-11384,0.006430922,0.004611135,0.008358959000000001
psf__requests-1339,0.009530243,0.006180495,0.012208113000000001
django__django-14915,0.008441831,0.006462008,0.010664691
sympy__sympy-18478,1.732051134,0.908955455,2.350937825
django__django-12148,1.000143766,0.80309689,1.219620495
django__django-14407,0.009876609,0.006959558,0.012110645
django__django-14199,0.015751339,0.010054559,0.020370222
sympy__sympy-16331,0.000780231,0.000100225,0.001059848
scikit-learn__scikit-learn-12258,0.002120551,0.001770109,0.0025059130000000002
django__django-11179,1.000020862,0.62453872,1.310532375
django__django-11185,0.014378157,0.010175645,0.017630383
sphinx-doc__sphinx-8020,0.007076686,0.006086797,0.008470547
sphinx-doc__sphinx-8679,1.000154972,0.81776911,1.211497244
scikit-learn__scikit-learn-26644,1.000030875,0.79482168,1.25540315
sympy__sympy-18728,0.010481137,0.006254017,0.013656223
sphinx-doc__sphinx-10807,0.011522244,0.003790617,0.015697877
matplotlib__matplotlib-26278,1.000047326,0.839202523,1.188253505
django__django-11893,1.000093818,0.823481739,1.219727534
django__django-15108,0.006081418,0.001964718,0.008144096
sympy__sympy-16334,0.010223931,0.003259152,0.013423765
django__django-14539,0.008666726,0.005153209,0.011737611
django__django-15166,0.022562165,0.018624097,0.028120441
pallets__flask-4169,0.002774775,0.001734287,0.0035972120000000002
django__django-11039,0.008600567,0.006274968,0.010882269
matplotlib__matplotlib-23476,0.001316523,0.000505745,0.001772636
sympy__sympy-17512,0.009009012,0.007844388,0.010577872
django__django-12669,0.0143258,0.007664859,0.019156053
django__django-14672,1.00006938,0.662400067,1.319328588
matplotlib__matplotlib-26232,0.001729431,0.000775278,0.0024179
sympy__sympy-20115,0.010104553,0.009054005,0.01191536
django__django-14832,0.018528843,0.013403296,0.023193377
scikit-learn__scikit-learn-13618,0.007258242,0.005177438,0.009490639
sphinx-doc__sphinx-7501,0.024702214,0.019475222,0.030313884
sympy__sympy-19016,0.010608552,0.009259105,0.012460403
sphinx-doc__sphinx-8058,1.000051856,0.906233847,1.18137079
django__django-12496,0.007718103,0.00050208,0.011030363
django__django-16263,0.020211779,0.017343402,0.024163102
django__django-13660,0.009249379,0.001740843,0.012157752
scikit-learn__scikit-learn-12827,1.00003624,0.86563611,1.206377271
django__django-14717,1.000026584,0.89658469,1.179392736
django__django-12910,1.000078917,0.894709527,1.1791128849999999
pydata__xarray-3631,0.001280158,0.000178576,0.001724946
scikit-learn__scikit-learn-25102,0.01237146,0.008200973,0.016389248000000002
scikit-learn__scikit-learn-15120,1.000038743,0.89532572,1.179241788
sympy__sympy-21932,0.013361162,0.0082407,0.016892511
django__django-11564,0.015644392,0.013608932,0.018366178
scikit-learn__scikit-learn-14999,1.000079036,0.854906023,1.197337318
sympy__sympy-21436,0.004386481,0.002474755,0.005697575
sphinx-doc__sphinx-10021,0.019393524,0.016297817,0.023645009999999998
sympy__sympy-21432,1.000598788,0.350431621,1.288105829
django__django-13033,0.007878575,0.005733311,0.009684751
django__django-10924,0.0196233,0.016335607,0.023292847999999998
django__django-15272,1.000115991,0.892998815,1.1790576449999999
django__django-15352,1.000055671,0.895833373,1.179299511
django__django-11211,0.026678275,0.023302168,0.031890403
scikit-learn__scikit-learn-25694,0.001213165,0.00082159,0.001529654
matplotlib__matplotlib-24177,0.006280493,0.005390644,0.007436501
sympy__sympy-13852,0.007680735,0.001654476,0.010386494
pylint-dev__pylint-4604,0.002100453,0.001110464,0.002808628
scikit-learn__scikit-learn-14012,0.009412917,0.002344489,0.01289989
django__django-13109,0.01286395,0.005597472,0.017482702000000003
astropy__astropy-12907,0.004296572,0.000527203,0.005779178
django__django-14999,1.000069261,0.187272817,1.378035331
django__django-14762,0.012757205,0.011182904,0.015109669000000001
sympy__sympy-11788,1.000017643,0.912633121,1.182564828
django__django-16661,0.006064082,0.002847463,0.008018286
pytest-dev__pytest-8447,0.001600679,0.001107454,0.001976552
django__django-11754,0.014865497,0.009840071,0.018400905
django__django-12458,0.004132342,0.001406848,0.0056921
pydata__xarray-4750,0.010013867,0.008627236,0.01191721
sympy__sympy-15586,0.006370977,0.002784371,0.008628169
mwaskom__seaborn-3190,0.0002171,1.14e-05,0.0003076
django__django-16076,0.003972543,0.002491057,0.005231995000000001
psf__requests-2821,0.002889745,0.001985729,0.003698568
sphinx-doc__sphinx-8035,1.000064969,0.443023115,1.3595034300000002
django__django-13162,1.000264525,0.66995281,1.210591864
sympy__sympy-13773,0.008775488,0.002201408,0.012021628
django__django-11551,0.009926429,0.002603263,0.013553419
django__django-12364,1.000054359,0.860098124,1.178577509
matplotlib__matplotlib-19743,1.732272863,0.643775403,2.380570966
django__django-15052,0.000722832,0.000380248,0.0009709359999999999
sympy__sympy-20154,1.41423738,0.846726775,1.883314586
django__django-13128,0.00495618,0.000990123,0.006799376
sphinx-doc__sphinx-8969,0.014289351,0.012491047,0.01678756
sphinx-doc__sphinx-8007,0.025002627,0.021828622,0.029675065
astropy__astropy-13158,1.732063055,0.912848234,2.342889672
sphinx-doc__sphinx-11445,0.003152563,0.001590729,0.004142924
django__django-16502,0.014294491,0.012117147,0.017405096
scikit-learn__scikit-learn-24677,0.01735601,0.004759818,0.023332198000000002
psf__requests-1944,0.002248179,0.00075841,0.0028938339999999996
matplotlib__matplotlib-13859,1.000021458,0.648939669,1.320802665
mwaskom__seaborn-2576,0.013537516,0.011020422,0.016924496
sympy__sympy-18630,0.000598574,0.00018996,0.000834155
pylint-dev__pylint-4703,1.414232254,0.903481364,1.8484118070000002
pydata__xarray-3649,0.001785176,0.001443893,0.002180557
django__django-11096,1.000247002,0.812123895,1.199427657
matplotlib__matplotlib-25960,0.00386631,0.000574738,0.005372698
django__django-15973,1.000138283,0.32994616,1.291294492
django__django-15380,1.000031114,0.2768417,1.307002472
pydata__xarray-4184,0.003158667,0.00261873,0.003929003
django__django-16757,0.02244949,0.005438,0.031336972
scikit-learn__scikit-learn-14706,0.009821745,0.000963449,0.013362213
pytest-dev__pytest-9133,1.000137568,0.902524412,1.180841861
sphinx-doc__sphinx-9128,0.010199395,0.001817048,0.013935145999999999
pytest-dev__pytest-10343,0.018227994,0.015394062,0.021691924
django__django-15993,0.011566452,0.001473576,0.016225938
pytest-dev__pytest-7648,0.008352179,0.006525695,0.010061193
django__django-14441,1.414344668,0.885744214,1.880792927
scikit-learn__scikit-learn-11391,0.001864823,0.000614285,0.002493145
sympy__sympy-13978,1.000096083,0.910922468,1.182399988
pydata__xarray-6798,0.000789701,0.000127673,0.001096826
matplotlib__matplotlib-20488,0.006344773,0.005710214,0.0074868159999999994
django__django-14336,0.009608105,0.00519973,0.012801823
sympy__sympy-20131,0.008420107,0.004307568,0.011351434
sympy__sympy-21849,1.000010014,0.207597196,1.323441694
pydata__xarray-7400,1.000155926,0.186614603,1.356682155
sphinx-doc__sphinx-9828,0.013138311,0.00946331,0.01681165
django__django-15421,0.01223062,0.00590688,0.016796681
scikit-learn__scikit-learn-13302,0.0232698,0.019924939,0.028109679
sphinx-doc__sphinx-7593,0.016988246,0.000311136,0.023979299
sphinx-doc__sphinx-9246,0.002130748,0.001371741,0.002545191
django__django-15732,0.02082647,0.014029324,0.027343761
sympy__sympy-22402,0.021887783,0.015174508,0.028186581000000002
sympy__sympy-17288,0.023019183,0.018395633,0.027561396999999998
django__django-13417,0.007618667,0.002497345,0.010421647
django__django-13097,1.000162363,0.789973795,1.216333136
sympy__sympy-13265,0.001550857,0.001170188,0.0019430200000000002
django__django-12172,1.414238214,0.889642298,1.861146244
sympy__sympy-17630,0.020773515,0.000880003,0.028087392
pydata__xarray-3527,0.002219319,0.000387222,0.003068
astropy__astropy-8005,0.008874311,0.000272214,0.012301547999999999
django__django-12394,0.004669727,0.002811223,0.006060417
pylint-dev__pylint-4551,0.009434631,0.00289318,0.013058254
sympy__sympy-18903,0.010407786,0.001391709,0.014064871
matplotlib__matplotlib-14623,0.013918102,0.001723856,0.018573475
django__django-13355,0.011453987,0.009205639,0.014421607
django__django-9296,0.019123949,0.015724272,0.022587128
django__django-13814,1.000217319,0.492722034,1.343629581
django__django-11323,0.009694366,0.007846415,0.011720942
django__django-14382,0.014561926,0.011447698,0.017953442
django__django-11964,0.003582451,0.002254277,0.004686526
sympy__sympy-13177,0.01030431,0.00924772,0.012153866000000001
sympy__sympy-12171,0.017512344,0.015912682,0.020694946
sympy__sympy-12194,0.020618143,0.013074875,0.026610680999999997
sympy__sympy-13018,0.004532537,0.00275144,0.005881432
sympy__sympy-18835,0.007582881,0.006655246,0.008932002
matplotlib__matplotlib-13959,1.000110388,0.849572599,1.181317732
sympy__sympy-12307,0.002334302,0.00150159,0.003047031
sympy__sympy-15875,0.015626766,0.012747556,0.018734898
django__django-13237,1.414399028,0.861667514,1.823427735
django__django-17051,0.013933994,0.011267334,0.017514534
psf__requests-4356,1.000077367,0.448545784,1.39946127
django__django-11490,0.018675584,0.013703644,0.023745281
matplotlib__matplotlib-25430,0.001139607,0.000717402,0.0014556249999999999
django__django-14725,1.000179172,0.896777987,1.1797565749999999
pytest-dev__pytest-5479,1.000084639,0.635240734,1.33249619
sympy__sympy-16858,0.030773629,0.002759367,0.04269733
django__django-16485,0.015554641,0.001127094,0.020529388
astropy__astropy-13977,0.007810256,0.000630975,0.010606088999999999
scikit-learn__scikit-learn-25744,0.002237762,0.001118928,0.00277142
django__django-15161,0.006663479,0.003019601,0.008569326
scikit-learn__scikit-learn-14983,0.001525202,0.000696748,0.00202209
scikit-learn__scikit-learn-11574,1.000127316,0.816200316,1.224532468
django__django-14451,1.000044703,0.889651477,1.180797567
scikit-learn__scikit-learn-25747,0.014171557,0.003572553,0.019846044
sympy__sympy-20212,1.000141382,0.524164736,1.3066771
django__django-11701,1.000381827,0.548510611,1.311031863
scikit-learn__scikit-learn-11151,0.020514268,0.016141385,0.025717419999999998
django__django-12708,0.015516928,0.013519526,0.018624434
django__django-13684,1.00001359,0.639607489,1.330516422
django__django-13170,0.01124378,0.008584768,0.014059342
django__django-12796,1.00009346,0.898636401,1.179972421
psf__requests-1921,1.000094891,0.716339111,1.288451598
sympy__sympy-24152,0.007746039,0.005405426,0.009746246
django__django-13300,0.016741883,0.014744818,0.01981796
psf__requests-1888,0.002033219,0.001101226,0.0027175280000000003
django__django-14077,0.009118194,0.004256845,0.012028473999999999
django__django-13822,1.414275408,0.698026776,1.909252516
django__django-13466,0.005163606,0.003319114,0.0067025140000000006
pytest-dev__pytest-6202,0.01359707,0.00796634,0.018036537
django__django-14324,0.012647241,0.001274407,0.017139673
pydata__xarray-5362,0.002095417,0.000353932,0.0029074590000000003
django__django-15423,0.010323276,0.008774012,0.012327696999999999
scikit-learn__scikit-learn-12625,0.007999795,0.005946279,0.010351645
astropy__astropy-14369,0.003519059,0.000771552,0.004837925
sphinx-doc__sphinx-9367,1.000120759,0.583487988,1.3197103600000002
sphinx-doc__sphinx-7440,0.020446919,0.018047512,0.024056409
django__django-15474,0.007001263,0.003882855,0.009331787
django__django-5470,1.414246678,0.865456939,1.871851954
django__django-10939,1.414262056,0.898445547,1.8273789040000001
psf__requests-2617,0.002878616,0.000402182,0.003915326
django__django-14727,0.010231686,0.008219361,0.012662346
django__django-12497,0.015997896,0.014433026,0.018884483
django__django-13115,0.020740652,0.018692255,0.024479126999999996
pytest-dev__pytest-10893,0.008486452,0.00691399,0.009981944
django__django-11292,1.000092626,0.908124447,1.181830398
sphinx-doc__sphinx-9260,1.000018716,0.90480876,1.181011871
sphinx-doc__sphinx-7590,0.008606575,0.007182539,0.010663555
pydata__xarray-5187,0.006085669,0.002510756,0.008254515
scikit-learn__scikit-learn-10443,0.004917358,0.001079381,0.006947975
sphinx-doc__sphinx-7686,0.010157417,0.008961052,0.011949657
matplotlib__matplotlib-23740,0.004144878,0.002428204,0.0054412670000000005
matplotlib__matplotlib-25311,0.010200734,0.007241011,0.013246436
sympy__sympy-11822,1.000009656,0.18948248,1.32708461
scikit-learn__scikit-learn-26634,0.014929615,0.009612411,0.019318585
pydata__xarray-6394,0.001313309,0.000193417,0.001781384
sympy__sympy-17115,0.003234469,0.001794755,0.004281955
scikit-learn__scikit-learn-14806,0.00386139,0.001973301,0.005241267
astropy__astropy-13465,0.006351735,0.00338465,0.008366199
scikit-learn__scikit-learn-13280,0.00427025,0.00374642,0.005019516
pydata__xarray-5180,0.00522818,0.001414716,0.0071471569999999995
django__django-12504,1.00007391,0.909522772,1.182060388
django__django-16027,0.009660473,0.002645224,0.013174399
astropy__astropy-13668,0.004207124,0.000135958,0.005683781
django__django-11451,0.00669431,0.003981948,0.008969801
django__django-11057,0.011854642,0.007124633,0.015225982
pytest-dev__pytest-7637,1.414229393,0.902607441,1.892511463
sympy__sympy-23808,0.002273991,0.00178954,0.00283462
django__django-14434,0.02050413,0.017371833,0.023978478999999997
scikit-learn__scikit-learn-10982,0.017509816,0.014501661,0.020794336
django__django-11044,0.022444271,0.018956393,0.026875727
django__django-15497,0.018715603,0.015197515,0.022416229
sympy__sympy-18351,1.000029325,0.36993283,1.411367636
django__django-15414,1.000055671,0.89081192,1.1783394269999998
pytest-dev__pytest-11041,0.012720787,0.008759111,0.016433113
psf__requests-2148,0.004678924,0.003664762,0.00561328
mwaskom__seaborn-2846,1.000008464,0.902545929,1.1805290849999999
sympy__sympy-20428,0.003878974,0.002164185,0.00510196
sympy__sympy-18200,0.000776533,0.000645846,0.00094407
matplotlib__matplotlib-24257,1.000033855,0.729115665,1.275329793
django__django-15135,0.014116132,0.004461676,0.018962031
sympy__sympy-15225,1.000024915,0.307509631,1.397937408
pylint-dev__pylint-6517,0.003023663,0.001894593,0.003948918
django__django-11030,1.414250255,0.898628771,1.868967793
sympy__sympy-18667,0.022226943,0.013910651,0.029677422
psf__requests-1962,1.000100493,0.875335932,1.1829722679999999
scikit-learn__scikit-learn-25697,0.021837283,0.018395573,0.026643121999999998
matplotlib__matplotlib-21617,0.005740799,0.003037691,0.007768454000000001
django__django-13794,0.013819193,0.007045805,0.018024557
psf__requests-1376,0.001382359,0.000218302,0.001878776
sympy__sympy-14070,1.000095844,0.910997689,1.182428035
django__django-13121,0.001662474,0.000867456,0.002224367
django__django-13714,0.012316362,0.009419173,0.015394012
django__django-15613,0.016880887,0.001821935,0.022524904000000002
scikit-learn__scikit-learn-13549,0.003591802,0.000842899,0.0048452519999999995
sympy__sympy-22773,0.014735522,0.013070762,0.01734968
sympy__sympy-13364,0.012726624,0.006585389,0.017027516
sympy__sympy-21370,1.00000751,0.325890779,1.3958743150000001
sympy__sympy-22383,1.000263453,0.440908045,1.383100808
astropy__astropy-13075,0.011563839,0.001805544,0.015796657
django__django-15206,1.414236784,0.898764849,1.8513895900000001
pylint-dev__pylint-8757,0.004337026,0.003197014,0.005453278
sympy__sympy-12236,0.000414999,0.000340015,0.000505899
django__django-17058,0.021128926,0.01758486,0.025496295
matplotlib__matplotlib-24265,0.007829467,0.006706864,0.009213325999999999
mwaskom__seaborn-3216,0.015234628,0.01141417,0.019423327
scikit-learn__scikit-learn-26323,0.002948896,0.000399113,0.004181228
pytest-dev__pytest-10758,0.011132631,0.005443484,0.014518175000000001
django__django-13797,0.024977883,0.019237816,0.031518778
django__django-11334,1.41423285,0.618198812,1.964095092
matplotlib__matplotlib-21559,0.001480688,0.000983268,0.001949461
django__django-16612,1.000009298,0.705827832,1.295864848
sympy__sympy-13895,0.001972382,0.000670642,0.002679061
scikit-learn__scikit-learn-13485,0.007277645,0.004512489,0.009310753
django__django-13192,0.023531891,0.019972861,0.028052057
django__django-16256,1.414226294,0.912699819,1.8691749730000002
matplotlib__matplotlib-25515,0.018056801,0.014217138,0.022136018
sympy__sympy-17223,0.007686693,0.002901018,0.010258538
scikit-learn__scikit-learn-12784,0.028694047,0.026036978,0.033901443
django__django-16686,0.004844179,0.003648877,0.005847099
scikit-learn__scikit-learn-25232,0.015931506,0.006763279,0.021585436
django__django-15111,1.000193119,0.386965752,1.306991906
django__django-14792,0.013738517,0.007502288,0.018538998
astropy__astropy-6938,0.020802874,0.018737376,0.024550355
django__django-15491,0.015765978,0.012784868,0.019839795
pydata__xarray-6400,0.009753505,0.008346409,0.011794428000000001
django__django-15213,1.00012958,0.421417534,1.339905092
django__django-12396,1.000038147,0.583151102,1.344406396
django__django-11916,0.022362605,3.84e-05,0.032093737
pydata__xarray-7233,0.003579007,0.000966936,0.005036442
pylint-dev__pylint-8799,0.003909655,0.002943993,0.005007763
django__django-12306,0.012760331,0.009894073,0.016025372
django__django-13112,0.002846998,0.002254754,0.003468406
astropy__astropy-13572,0.009553102,0.001894146,0.013059917
sympy__sympy-13369,0.009399575,0.00731656,0.011841053
scikit-learn__scikit-learn-14764,0.004475275,0.003411084,0.005516163
pytest-dev__pytest-9709,0.010632424,0.007652968,0.012924716999999999
pydata__xarray-7105,0.0038536,0.001104504,0.005236952
pylint-dev__pylint-8819,0.011671202,0.007683367,0.015115129
django__django-10606,0.022075502,0.017187774,0.027310691
django__django-11138,0.005418744,0.001231462,0.00763609
sphinx-doc__sphinx-7578,0.016808724,0.013462186,0.020502668
pytest-dev__pytest-7468,0.02898889,0.025261492,0.034041176
sphinx-doc__sphinx-8284,1.000026464,0.882772505,1.189866679
django__django-16046,0.011588629,0.008455813,0.014567711
scikit-learn__scikit-learn-9304,0.013976846,0.012315363,0.016439966
django__django-11532,0.015338865,0.002874494,0.021589539
django__django-13516,1.000032902,0.887416124,1.17761785
django__django-15902,1.000088811,0.896583498,1.1795026659999999
